opcode,opcode_dec,handler,in_text,used_on_graph,use_count,scenes,known,jals,stores
0xB8,184,0x80013514,True,True,743,"m0003i,m0004i,m0005i,m0006i,m0011i,m0012i,m0014i,m0016i,m0017i,m0018i,m0020i,m0021i,m0022i,m0023i,m0025i,m0027i,m0028i,m0030i,m0032i,m0034i,m0041i,m0042i,m0043i,m0044i,m0045i,m0046i,m0047i,m0048i,m0049i,m0051i,m0052i,m0055i,m0056i,m0059i,m0061i,m0062i,m0063i,m0064i,m0065i,m0066i,m0067i,m0070i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0088i,m0089i,m0090i,m0091i,m0092i,m0093i,m0094i,m0095i,m0096i,m0097i,m0098i,m0099i,m0100i,m0102i,m0103i,m0104i,m0106i,m0107i,m0108i,m0111i,m0112i,m0113i,m0114i,m0115i,m0116i,m0117i,m0118i,m0120i,m0121i,m0122i,m0123i,m0124i,m0125i,m0126i,m0127i,m0128i,m0129i,m0130i,m0131i,m0132i,m0133i,m0136i,m0137i,m0138i,m0139i,m0140i,m0141i,m0142i,m0143i,m0144i,m0145i,m0146i,m0147i,m0148i,m0149i,m0150i,m0152i,m0153i,m0154i,m0155i,m0156i,m0157i,m0159i,m0160i,m0239i,m0259i,m0271i,m0273i,m0275i,m0276i,m0283i,m0284i,m0285i,m0287i,m0319i,m0320i,m0321i,m0323i,m0324i,m0325i,m0326i,m0327i,m0328i,m0329i,m0330i,m0331i,m0332i,m0334i,m0339i,m0348i,m0350i,m0358i,m0359i,m0367i,m0373i,m0374i,m0378i,m0380i,m0381i,m0425i,m0426i,m0427i,m0429i,m0432i",,0x80079FB4,sh@0x800A003A
0xB9,185,0x80019904,True,False,0,,,,sw@0x800A0098
0xBA,186,0x80019928,True,False,0,,,,sw@0x800A0098
0xBB,187,0x8001994C,True,True,2,"m0089i,m0159i",,0x800676CC,
0xBC,188,0x8001998C,True,True,2,"m0275i,m0425i",,0x80067730,
0xBD,189,0x80019A1C,True,False,0,,,,sh@0x800A024E sb@0x800A024B sb@0x800A024C sb@0x800A024D sh@0x800A0250
0xBE,190,0x80019A9C,True,False,0,,,,sh@0x800A0250
0xBF,191,0x800199CC,True,True,140,"m0012i,m0014i,m0026i,m0027i,m0028i,m0030i,m0031i,m0032i,m0033i,m0034i,m0035i,m0075i,m0080i,m0082i,m0086i,m0158i,m0334i,m0348i,m0380i",,,sh@0x800A0250
0xC0,192,0x800199F8,True,False,0,,,,sh@0x800A0250
0xC1,193,0x80019AC0,True,True,98,"m0014i,m0020i,m0022i,m0026i,m0027i,m0028i,m0030i,m0031i,m0032i,m0033i,m0034i,m0035i,m0036i,m0039i,m0048i,m0052i,m0063i,m0075i,m0080i,m0082i,m0083i,m0086i,m0088i,m0091i,m0095i,m0104i,m0108i,m0111i,m0112i,m0113i,m0115i,m0116i,m0120i,m0122i,m0123i,m0140i,m0145i,m0146i,m0154i,m0156i,m0157i,m0158i,m0159i,m0160i,m0239i,m0273i,m0283i,m0327i,m0332i,m0334i,m0348i,m0349i,m0350i,m0358i,m0367i,m0380i,m0381i,m0426i,m0429i,m0430i,m0432i",,,sw@0x800A0098
0xC2,194,0x80019AE4,True,True,10,"m0022i,m0028i,m0029i,m0030i,m0086i,m0160i,m0239i,m0273i,m0350i,m0432i",,,sw@0x800A0098
0xC3,195,0x80019B08,True,True,251,"m0012i,m0013i,m0014i,m0016i,m0027i,m0028i,m0030i,m0032i,m0034i,m0061i,m0063i,m0065i,m0067i,m0075i,m0080i,m0081i,m0082i,m0083i,m0085i,m0087i,m0095i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0358i,m0380i,m0428i,m0429i,m0432i",,,
0xC4,196,0x80019B78,True,False,0,,,,sh@0x800A003A sh@0x800A003A sh@0x800A003A
0xC5,197,0x80019170,True,True,3,"m0063i,m0083i,m0358i",,0x8003E0A4,sw@0x800A018C
0xC6,198,0x80013300,True,True,278,"m0005i,m0012i,m0013i,m0014i,m0016i,m0020i,m0022i,m0027i,m0028i,m0030i,m0032i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0089i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0273i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0350i,m0358i,m0380i,m0428i,m0429i,m0430i,m0432i",,0x8001A680,sw@0x800A0098 sw@0x800A0010
0xC7,199,0x80019BE4,True,True,101,"m0005i,m0012i,m0013i,m0014i,m0016i,m0022i,m0023i,m0027i,m0028i,m0030i,m0032i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0089i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0137i,m0140i,m0141i,m0145i,m0146i,m0147i,m0152i,m0153i,m0154i,m0159i,m0324i,m0327i,m0328i,m0332i,m0348i,m0358i,m0380i,m0429i,m0432i",,,
0xC8,200,0x80019C04,True,False,0,,,,sw@0x800A0098
0xC9,201,0x80019C28,True,True,19,"m0063i,m0075i,m0080i,m0082i,m0083i,m0123i,m0145i,m0152i,m0153i,m0154i,m0332i,m0349i,m0350i,m0358i,m0429i",,,sw@0x800A0098
0xCA,202,0x80019298,True,True,144,"m0012i,m0013i,m0014i,m0016i,m0022i,m0027i,m0028i,m0030i,m0032i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0089i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0350i,m0358i,m0380i,m0429i",,,sh@0x800A01E6
0xCB,203,0x80019C4C,True,True,273,"m0012i,m0013i,m0014i,m0016i,m0027i,m0028i,m0030i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0087i,m0089i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0273i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0350i,m0358i,m0380i,m0428i,m0429i",,0x80079FB4,sw@0x800A0000
0xCC,204,0x80019260,True,False,0,,,0x8003E0D0,sw@0x800A018C
0xCD,205,0x80019CEC,True,True,35,"m0006i,m0012i,m0016i,m0017i,m0018i,m0022i,m0091i,m0093i,m0239i,m0275i,m0276i,m0278i,m0279i,m0280i,m0281i,m0282i,m0283i,m0284i,m0285i,m0286i,m0287i,m0429i",,,sw@0x800A0028 sw@0x800A0030 sw@0x800A002C
0xCE,206,0x800181CC,True,True,161,"m0005i,m0012i,m0013i,m0014i,m0016i,m0022i,m0023i,m0027i,m0028i,m0030i,m0032i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0089i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0273i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0349i,m0350i,m0358i,m0380i,m0428i,m0429i,m0430i,m0432i",,0x8002FF78 0x80030220,
0xCF,207,0x80019D24,True,True,72,"m0005i,m0012i,m0013i,m0014i,m0016i,m0022i,m0023i,m0027i,m0028i,m0030i,m0032i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0089i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0273i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0349i,m0350i,m0358i,m0380i,m0428i,m0429i,m0430i,m0432i",,0x80033A2C,
0xD0,208,0x80019D44,True,True,11,"m0034i,m0048i,m0052i,m0108i,m0123i,m0276i",,0x80037454,
0xD1,209,0x80019D84,True,True,25,"m0034i,m0048i,m0052i,m0108i,m0123i,m0276i",,0x800375E0,
0xD2,210,0x80019DB8,True,True,23,"m0012i,m0014i,m0027i,m0028i,m0032i,m0062i,m0082i,m0086i,m0087i,m0114i,m0349i,m0351i,m0352i",,,
0xD3,211,0x80019DF4,True,True,12,"m0351i,m0352i",,,
0xD4,212,0x80019F04,True,True,14,"m0275i,m0276i,m0278i,m0279i,m0280i,m0281i,m0282i,m0283i,m0284i,m0285i,m0286i,m0287i,m0350i,m0430i",,,sw@0x800A018C sw@0x800A0098 sw@0x800A0098
0xD5,213,0x80019FE0,True,True,1,m0350i,,,sw@0x800A018C sw@0x800A0098 sw@0x800A0098
0xD6,214,0x8001A064,True,True,2,m0283i,,,sw@0x800A0098 sw@0x800A018C sw@0x800A0098
0xD7,215,0x8001A0CC,True,True,41,"m0089i,m0123i,m0273i,m0350i,m0428i,m0429i,m0430i,m0432i",,0x80077CF4,
0xD8,216,0x8001A114,True,True,17,"m0089i,m0123i,m0273i,m0350i,m0428i,m0429i,m0430i,m0432i",,0x80077DC4,
0xD9,217,0x8001A15C,True,True,102,"m0005i,m0009i,m0014i,m0016i,m0020i,m0028i,m0030i,m0031i,m0047i,m0048i,m0052i,m0059i,m0060i,m0061i,m0062i,m0066i,m0074i,m0075i,m0077i,m0078i,m0079i,m0080i,m0084i,m0092i,m0095i,m0097i,m0104i,m0106i,m0108i,m0112i,m0113i,m0114i,m0118i,m0126i,m0137i,m0138i,m0139i,m0140i,m0141i,m0142i,m0145i,m0146i,m0147i,m0148i,m0149i,m0152i,m0153i,m0154i,m0273i,m0283i,m0324i,m0325i,m0326i,m0327i,m0328i,m0329i,m0332i,m0334i,m0350i,m0358i,m0429i",,0x80079FB4,
0xDA,218,0x8001A1A8,True,True,19,"m0156i,m0273i,m0350i,m0380i,m0428i,m0429i,m0430i",,0x8005186C,
0xDB,219,0x80013988,True,True,96,"m0012i,m0013i,m0014i,m0016i,m0027i,m0028i,m0030i,m0055i,m0064i,m0065i,m0085i,m0087i,m0100i,m0104i,m0113i,m0115i,m0116i,m0120i,m0121i,m0122i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0239i,m0324i,m0326i,m0327i,m0328i,m0332i,m0380i",,0x8003708C 0x8003708C 0x80079FB4 0x80077CF4 0x8003708C 0x80077DC4 0x8003708C,sh@0x800A003A sw@0x800A0014 sw@0x800A0018 sw@0x800A001C sh@0x800A0008 sw@0x800A0068 sw@0x800A0070 sh@0x800A003A sh@0x800A003A sh@0x800A003A
0xDC,220,0x8001A1F0,True,True,70,"m0005i,m0059i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0082i,m0083i,m0085i,m0086i,m0087i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0324i,m0326i,m0327i,m0328i,m0332i,m0349i,m0358i,m0380i,m0429i",,,sw@0x800A0098
0xDD,221,0x8001A214,True,True,24,"m0028i,m0032i,m0034i,m0075i,m0080i,m0082i,m0123i,m0156i,m0273i,m0348i,m0350i,m0380i",,0x80077DC4 0x8003708C 0x80077CF4 0x8003708C,
0xDE,222,0x8001A2F0,True,True,49,"m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0100i,m0107i,m0116i,m0120i,m0121i,m0137i,m0140i,m0141i,m0146i,m0147i,m0153i,m0154i,m0324i,m0327i,m0328i,m0358i",,,
0xDF,223,0x8001A32C,True,False,0,,,,sw@0x800A0098
0xE0,224,0x8001A350,True,False,0,,,,sw@0x800A0098
0xE1,225,0x8001A374,True,True,122,"m0001i,m0002i,m0003i,m0004i,m0005i,m0009i,m0011i,m0012i,m0014i,m0016i,m0017i,m0018i,m0020i,m0021i,m0022i,m0023i,m0026i,m0027i,m0028i,m0029i,m0030i,m0031i,m0032i,m0034i,m0041i,m0042i,m0043i,m0044i,m0045i,m0046i,m0048i,m0049i,m0050i,m0051i,m0052i,m0055i,m0056i,m0057i,m0058i,m0059i,m0060i,m0061i,m0062i,m0063i,m0064i,m0065i,m0066i,m0067i,m0068i,m0069i,m0070i,m0071i,m0072i,m0073i,m0074i,m0075i,m0076i,m0077i,m0078i,m0079i,m0080i,m0081i,m0082i,m0083i,m0084i,m0085i,m0086i,m0087i,m0088i,m0089i,m0090i,m0091i,m0092i,m0093i,m0094i,m0095i,m0096i,m0097i,m0098i,m0099i,m0100i,m0102i,m0103i,m0104i,m0106i,m0107i,m0108i,m0111i,m0112i,m0113i,m0114i,m0115i,m0116i,m0117i,m0118i,m0120i,m0121i,m0122i,m0123i,m0124i,m0239i,m0273i,m0275i,m0276i,m0278i,m0279i,m0280i,m0281i,m0282i,m0283i,m0284i,m0285i,m0286i,m0287i,m0319i,m0334i,m0358i,m0359i,m0372i,m0374i,m0377i,m0378i",camera_byte,,sb@0x800BCFFC
0xE2,226,0x8001A390,True,True,315,"m0023i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0087i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0283i,m0324i,m0326i,m0327i,m0328i,m0332i,m0358i,m0380i,m0429i,m0430i",,0x8001CAB0,
0xE3,227,0x8001A3FC,True,True,72,"m0005i,m0012i,m0013i,m0014i,m0016i,m0022i,m0023i,m0027i,m0028i,m0030i,m0032i,m0034i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0089i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0123i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0159i,m0273i,m0324i,m0326i,m0327i,m0328i,m0332i,m0348i,m0349i,m0350i,m0358i,m0380i,m0428i,m0429i,m0430i,m0432i",,,sw@0x8009D248 sh@0x8009D1CC
0xE4,228,0x8001A43C,True,False,0,,,0x8005401C,
0xE5,229,0x8001A474,True,False,0,,,0x80052F70,
0xE6,230,0x80015AB8,True,True,10,"m0275i,m0353i,m0425i",,0x800677A0,
0xE7,231,0x80015AF0,True,True,18,"m0020i,m0032i,m0042i,m0059i,m0064i,m0075i,m0087i,m0097i,m0099i,m0112i,m0126i,m0138i,m0154i,m0271i,m0276i,m0325i,m0351i,m0352i",,0x80067CBC 0x8004D18C,sw@0x800B0000 sw@0x8009D1A0
0xE8,232,0x80015BAC,True,True,293,"m0001i,m0005i,m0009i,m0014i,m0016i,m0017i,m0018i,m0020i,m0021i,m0022i,m0028i,m0030i,m0031i,m0041i,m0045i,m0047i,m0048i,m0052i,m0059i,m0060i,m0061i,m0062i,m0064i,m0066i,m0074i,m0075i,m0077i,m0078i,m0079i,m0080i,m0084i,m0092i,m0093i,m0095i,m0097i,m0099i,m0100i,m0102i,m0103i,m0104i,m0106i,m0108i,m0111i,m0112i,m0113i,m0114i,m0116i,m0117i,m0118i,m0120i,m0121i,m0125i,m0126i,m0137i,m0138i,m0139i,m0140i,m0141i,m0142i,m0143i,m0145i,m0146i,m0147i,m0148i,m0149i,m0152i,m0153i,m0154i,m0276i,m0283i,m0324i,m0325i,m0326i,m0327i,m0328i,m0329i,m0330i,m0331i,m0332i,m0334i,m0358i",,0x80067CBC 0x8004F490,sw@0x800B0000 sw@0x8009D1A0
0xE9,233,0x80015C7C,True,True,58,"m0001i,m0048i,m0052i,m0092i,m0098i,m0108i,m0117i,m0127i,m0144i,m0154i,m0271i,m0272i,m0276i,m0321i,m0339i,m0351i,m0352i,m0430i",,0x8005D2B4 0x800629B0 0x80067CBC,sw@0x800B0000 sw@0x8009D1A0 sw@0x800A0000 sh@0x800A0008
0xEA,234,0x80015DAC,True,True,2578,"m0001i,m0002i,m0003i,m0004i,m0005i,m0006i,m0009i,m0011i,m0012i,m0013i,m0014i,m0016i,m0017i,m0018i,m0020i,m0021i,m0022i,m0023i,m0025i,m0026i,m0027i,m0028i,m0029i,m0030i,m0031i,m0032i,m0033i,m0034i,m0035i,m0036i,m0039i,m0041i,m0042i,m0043i,m0044i,m0045i,m0046i,m0047i,m0048i,m0049i,m0050i,m0051i,m0052i,m0055i,m0056i,m0057i,m0058i,m0059i,m0060i,m0061i,m0062i,m0063i,m0064i,m0065i,m0066i,m0067i,m0068i,m0069i,m0070i,m0071i,m0072i,m0073i,m0074i,m0075i,m0076i,m0077i,m0078i,m0079i,m0080i,m0081i,m0082i,m0083i,m0084i,m0085i,m0086i,m0087i,m0088i,m0089i,m0090i,m0091i,m0092i,m0093i,m0094i,m0095i,m0096i,m0097i,m0098i,m0099i,m0100i,m0102i,m0103i,m0104i,m0106i,m0107i,m0108i,m0111i,m0112i,m0113i,m0114i,m0115i,m0116i,m0117i,m0118i,m0120i,m0121i,m0122i,m0123i,m0124i,m0125i,m0126i,m0127i,m0128i,m0129i,m0130i,m0131i,m0132i,m0133i,m0134i,m0135i,m0136i,m0137i,m0138i,m0139i,m0140i,m0141i,m0142i,m0143i,m0144i,m0145i,m0146i,m0147i,m0148i,m0149i,m0150i,m0151i,m0152i,m0153i,m0154i,m0155i,m0156i,m0157i,m0158i,m0159i,m0160i,m0239i,m0259i,m0271i,m0272i,m0273i,m0275i,m0276i,m0278i,m0279i,m0280i,m0281i,m0282i,m0283i,m0284i,m0285i,m0286i,m0287i,m0288i,m0319i,m0320i,m0321i,m0322i,m0323i,m0324i,m0325i,m0326i,m0327i,m0328i,m0329i,m0330i,m0331i,m0332i,m0334i,m0339i,m0348i,m0349i,m0350i,m0351i,m0352i,m0353i,m0354i,m0355i,m0358i,m0359i,m0361i,m0362i,m0363i,m0366i,m0367i,m0372i,m0373i,m0374i,m0377i,m0378i,m0380i,m0381i,m0425i,m0426i,m0427i,m0428i,m0429i,m0430i,m0432i",audio_or_worker_dispatch,0x800867E4 0x8008682C 0x8006D2B8 0x80086464 0x80086C1C 0x8006DB48 0x8006D2B8 0x800864F8 0x8006DB48 0x8006DB9C 0x80086498,
0xEB,235,0x80016DF8,True,True,2,"m0123i,m0429i",,,sw@0x800A0098
0xEC,236,0x80016E1C,True,False,0,,,,sw@0x800A0098
0xED,237,0x80016910,True,True,789,"m0001i,m0002i,m0003i,m0004i,m0005i,m0006i,m0009i,m0011i,m0012i,m0013i,m0014i,m0016i,m0017i,m0018i,m0020i,m0021i,m0022i,m0023i,m0025i,m0026i,m0027i,m0028i,m0029i,m0030i,m0031i,m0032i,m0033i,m0034i,m0041i,m0042i,m0043i,m0044i,m0045i,m0046i,m0047i,m0048i,m0049i,m0050i,m0051i,m0052i,m0055i,m0056i,m0057i,m0058i,m0059i,m0060i,m0061i,m0062i,m0063i,m0064i,m0065i,m0066i,m0067i,m0068i,m0069i,m0070i,m0071i,m0072i,m0073i,m0074i,m0075i,m0076i,m0077i,m0078i,m0079i,m0080i,m0081i,m0082i,m0083i,m0084i,m0085i,m0086i,m0087i,m0088i,m0089i,m0090i,m0091i,m0092i,m0093i,m0094i,m0095i,m0096i,m0097i,m0098i,m0099i,m0100i,m0102i,m0103i,m0104i,m0106i,m0107i,m0108i,m0111i,m0112i,m0113i,m0114i,m0115i,m0116i,m0117i,m0118i,m0120i,m0121i,m0122i,m0123i,m0124i,m0125i,m0126i,m0127i,m0128i,m0129i,m0130i,m0131i,m0132i,m0133i,m0134i,m0135i,m0136i,m0137i,m0138i,m0139i,m0140i,m0141i,m0142i,m0143i,m0144i,m0145i,m0146i,m0147i,m0148i,m0149i,m0150i,m0151i,m0152i,m0153i,m0154i,m0155i,m0156i,m0157i,m0158i,m0159i,m0160i,m0239i,m0259i,m0271i,m0272i,m0273i,m0275i,m0276i,m0278i,m0280i,m0281i,m0282i,m0283i,m0284i,m0285i,m0286i,m0287i,m0288i,m0319i,m0320i,m0321i,m0322i,m0323i,m0324i,m0325i,m0326i,m0327i,m0328i,m0329i,m0330i,m0331i,m0332i,m0334i,m0339i,m0348i,m0349i,m0350i,m0358i,m0359i,m0367i,m0372i,m0374i,m0377i,m0378i,m0380i,m0381i,m0425i,m0426i,m0427i,m0428i,m0429i,m0430i,m0432i",,0x800665A0 0x800375D0,sw@0x800B0000 sh@0x800BD028 sh@0x800BD02A
0xEE,238,0x80016E40,True,True,28,"m0041i,m0047i,m0048i,m0052i,m0108i,m0276i",,0x80067CBC 0x8004E704,sw@0x800B0000 sw@0x8009D1A0
0xEF,239,0x80016F10,True,True,6,"m0048i,m0276i",,0x80067CBC 0x8004DCA4,sw@0x800B0000 sw@0x8009D1A0
0xF0,240,0x80016FE0,True,True,73,"m0012i,m0014i,m0027i,m0028i,m0030i,m0032i,m0059i,m0061i,m0062i,m0063i,m0065i,m0066i,m0067i,m0075i,m0078i,m0080i,m0081i,m0082i,m0083i,m0085i,m0086i,m0087i,m0100i,m0104i,m0107i,m0111i,m0113i,m0114i,m0115i,m0116i,m0118i,m0120i,m0121i,m0122i,m0126i,m0129i,m0137i,m0139i,m0140i,m0141i,m0145i,m0146i,m0147i,m0149i,m0152i,m0153i,m0154i,m0156i,m0324i,m0326i,m0327i,m0328i,m0332i,m0349i,m0358i,m0380i",,,sw@0x800A0000
0xF1,241,0x2C0F1F17,False,False,0,,,,
0xF2,242,0x4C2C2C2C,False,False,0,,,,
0xF3,243,0x2C2C2C2C,False,False,0,,,,
0xF4,244,0x000000FF,False,False,0,,,,
0xF5,245,0xFB0F1F17,False,False,0,,,,
0xF6,246,0x08FB4C08,False,False,0,,,,
0xF7,247,0x000000FF,False,False,0,,,,
0xF8,248,0x18FB88FB,False,False,0,,,,
0xF9,249,0xFB8283FB,False,False,0,,,,
0xFA,250,0x0AFB7F17,False,False,0,,,,
0xFB,251,0x0000FF57,False,False,0,,,,
0xFC,252,0,False,False,0,,,,
0xFD,253,0x44220000,False,False,0,,,,
0xFE,254,0x3F343242,False,False,0,,,,
0xFF,255,0x3B313843,False,False,0,,,,
0x100,256,0x3E430F34,False,False,0,,,,
